minute,team ,opposition,id,play_pos,event,x,y,outcome,secondary_outcome
88,Billingham,Sheffield,Ath1,front row,carry,94,45,tap pen support,
88,Billingham,Sheffield,Ath23,back three,carry,94,30,gls,
89,Billingham,Sheffield,Ath10,half back,pass error,95,35,in touch,
91,Billingham,Sheffield,Ath6,second row,carry,94,16,tap pen support,
91,Billingham,Sheffield,Ath29,back row,carry,93,32,gls,
91,Billingham,Sheffield,Ath7,back row,carry,90,42,open play,
91,Billingham,Sheffield,Ath13,centre,carry,89,60,open play,
91,Billingham,Sheffield,Ath6,second row,carry,90,55,open play,
92,Billingham,Sheffield,Ath1,front row,carry,85,15,gls,
92,Billingham,Sheffield,Ath1,front row,try assist,95,8,open play,
92,Billingham,Sheffield,Ath11,back three,linebreak,95,3,open play,
92,Billingham,Sheffield,Ath11,back three,try,100,2,scored,
92,Billingham,Sheffield,Ath10,half back,conversion,75,3,successful,
93,Billingham,Sheffield,Ath13,centre,kick rec,8,55,successful,
93,Billingham,Sheffield,Ath13,centre,kick,8,55,open play,
1,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
1,Billingham,Preston,Ath8,back row,tackle,75,61,successful,
1,Billingham,Preston,Ath9,back three,kick rec,50,65,successful,
1,Billingham,Preston,Ath9,back three,carry,50,65,kick return,
1,Billingham,Preston,Ath6,second row,carry,45,55,open play,
1,Billingham,Preston,Ath36,back row,carry,42,50,open play,
1,Billingham,Preston,Ath24,back three,carry,44,4,gls,
1,Billingham,Preston,Ath24,back three,offload,52,1,successful,
1,Billingham,Preston,Ath13,centre,carry,54,3,error,
1,Billingham,Preston,Ath3,front row,tackle,54,3,successful,
1,Billingham,Preston,Ath12,centre,tackle,54,3,successful,
1,Billingham,Preston,Ath3,front row,turnover won,54,3,in touch,
2,Billingham,Preston,Ath16,front row,LO Throw,51.5,0,successful,
2,Billingham,Preston,Ath8,back row,LO catch ,51,10,successful,
2,Billingham,Preston,Ath14,back three,carry,50,68,gls,
2,Billingham,Preston,Ath39,second row,carry,54,59,open play,
2,Billingham,Preston,Ath8,back row,carry,49,4,open play,
2,Billingham,Preston,Ath6,second row,carry,52,19,gls,
2,Billingham,Preston,Ath36,back row,carry,54,64,gls,
2,Billingham,Preston,Ath3,front row,carry,56,55,open play,
3,Billingham,Preston,Ath7,back row,carry,49.8,35,open play,
3,Billingham,Preston,Ath15,half back,kick,53,21,open play,
3,Billingham,Preston,Ath15,half back,kick,63,55,touch kick,
4,Billingham,Preston,Ath16,front row,LO Throw,95.5,70,successful,
4,Billingham,Preston,Ath6,second row,LO catch ,95,60,successful,
4,Billingham,Preston,Ath15,half back,kick,95,61,touch kick,
5,Billingham,Preston,Ath16,front row,LO Throw,95.5,70,successful,
5,Billingham,Preston,Ath39,second row,LO catch ,95,64,successful,
5,Billingham,Preston,Ath16,front row,carry,95,60,gls,
5,Billingham,Preston,Ath16,front row,defender beaten,97,60,fend,
5,Billingham,Preston,Ath16,front row,try,100,60,scored,
6,Billingham,Preston,Ath15,half back,conversion,78,65,unsuccessful,
7,Billingham,Preston,Ath39,second row,kick rec,24,24,successful,
7,Billingham,Preston,Ath39,second row,carry,24,24,kick return,
8,Billingham,Preston,Ath15,half back,kick,34,23,touch kick,
8,Billingham,Preston,Ath16,front row,LO Throw,60,0,unsuccessful,
8,Billingham,Preston,Ath6,second row,LO Throw,59.5,14,successful,
9,Billingham,Preston,Ath1,front row,def pen con ,60,17,scrum ,
10,Billingham,Preston,Ath6,second row,turnover won,25,14,loose ball,
10,Billingham,Preston,Ath15,half back,kick,23,25,retained,
10,Billingham,Preston,Ath9,back three,kick rec,27,68,successful,
10,Billingham,Preston,Ath9,back three,carry,27,68,gls,
10,Billingham,Preston,Ath9,back three,defender beaten,30,67,step,
10,Billingham,Preston,Ath14,back three,kick,44,69,retained,
10,Billingham,Preston,Ath22,half back,kick,61,56,retained,
10,Billingham,Preston,Ath13,centre,kick rec,74,68,successful,
10,Billingham,Preston,Ath13,centre,defender beaten,74,68,step,
10,Billingham,Preston,Ath13,centre,linebreak,74,68,open play,
10,Billingham,Preston,Ath6,second row,carry,82,55,open play,
10,Billingham,Preston,Ath16,front row,carry,77,49,open play,
11,Billingham,Preston,Ath3,front row,carry,75.5,30,open play,
11,Billingham,Preston,Ath3,front row,defender beaten,75.5,30,ran over,
11,Billingham,Preston,Ath15,half back,carry,78,21,open play,
11,Billingham,Preston,Ath36,back row,carry,76,35,gls,
11,Billingham,Preston,Ath36,back row,defender beaten,77,36,ran over,
11,Billingham,Preston,Ath36,back row,defender beaten,77,36,ran over,
11,Billingham,Preston,Ath7,back row,carry,77,51,gls,
11,Billingham,Preston,Ath36,back row,carry,78,35,open play,
11,Billingham,Preston,Ath6,second row,carry,77.5,22,gls,
11,Billingham,Preston,Ath3,front row,carry,80,10,gls,
11,Billingham,Preston,Ath3,front row,defender beaten,85,15,ran over,
11,Billingham,Preston,Ath8,back row,carry,85,28,gls,
11,Billingham,Preston,Ath22,half back,carry,94,28,gls,
11,Billingham,Preston,Ath22,half back,offload,95,30,successful,
11,Billingham,Preston,Ath13,centre,carry,86,39,open play,
12,Billingham,Preston,Ath16,front row,carry,90,56,gls,
12,Billingham,Preston,Ath39,second row,carry,94,52,open play,
12,Billingham,Preston,Ath9,back three,carry,78.5,35,open play,
12,Billingham,Preston,Ath9,back three,defender beaten,82,35,step,
12,Billingham,Preston,Ath15,half back,carry,82,29,gls,
12,Billingham,Preston,Ath15,half back,defender beaten,84,30,step,
12,Billingham,Preston,Ath6,second row,carry,88,16,gls,
12,Billingham,Preston,Ath1,front row,carry,89,31,open play,
12,Billingham,Preston,Ath12,centre,carry,84,48,gls,
12,Billingham,Preston,Ath7,back row,carry,89,56,gls,
13,Billingham,Preston,Ath8,back row,carry,88,50,open play,
13,Billingham,Preston,Ath1,front row,carry,85,35,gls,
13,Billingham,Preston,Ath1,front row,defender beaten,89,32,ran over,
13,Billingham,Preston,Ath3,front row,carry,93.5,20,gls,
13,Billingham,Preston,Ath13,centre,carry,94,6,open play,
13,Billingham,Preston,Ath12,centre,kick,85,28,open play,
14,Billingham,Preston,Ath15,half back,kick,95,11,touch kick,
14,Billingham,Preston,Ath16,front row,LO Throw,95,0,successful,
14,Billingham,Preston,Ath39,second row,LO catch ,95,10,successful,
14,Billingham,Preston,Ath1,front row,carry,94,7,gls,
15,Billingham,Preston,Ath8,back row,carry,94.5,10.5,open play,
15,Billingham,Preston,Ath6,second row,carry,94,21,open play,
15,Billingham,Preston,Ath15,half back,kick,95,17,touch kick,
16,Billingham,Preston,Ath16,front row,LO Throw,95,0,successful,
16,Billingham,Preston,Ath7,back row,LO catch ,94.5,8,successful,
16,Billingham,Preston,Ath15,half back,carry,90,19,gls,
16,Billingham,Preston,Ath15,half back,defender beaten,91,16.5,step,
16,Billingham,Preston,Ath12,centre,kick,89,35,error,
17,Billingham,Preston,Ath8,back row,carry,93,55,open play,
17,Billingham,Preston,Ath8,back row,offload,93,56,successful,
17,Billingham,Preston,Ath8,back row,try assist,93,56,NA,
17,Billingham,Preston,Ath22,half back,linebreak,92,61,open play,
17,Billingham,Preston,Ath22,half back,defender beaten,94,65,ran round,
17,Billingham,Preston,Ath22,half back,try,100,69,scored,
18,Billingham,Preston,Ath15,half back,conversion,75,69,unsuccessful,
18,Billingham,Preston,Ath3,front row,kick rec,19,17,successful,
18,Billingham,Preston,Ath3,front row,carry,19,17,kick return,
19,Billingham,Preston,Ath15,half back,kick,19,36,retained,
20,Billingham,Preston,Ath16,front row,LO Throw,40,70,successful,
20,Billingham,Preston,Ath39,second row,LO catch ,40,57,successful,
20,Billingham,Preston,Ath15,half back,kick,33,47,open play,
20,Billingham,Preston,Ath7,back row,tackle,59,49,successful,
20,Billingham,Preston,Ath13,centre,tackle,54,35,gl allowed,
20,Billingham,Preston,Ath14,back three,tackle,54,35,successful,
20,Billingham,Preston,Ath7,back row,tackle,50.5,18,successful,
20,Billingham,Preston,Ath12,centre,tackle,48,19,successful,
20,Billingham,Preston,Ath36,back row,tackle,48,19,successful,
21,Billingham,Preston,Ath9,back three,tackle,44.5,4,successful,
21,Billingham,Preston,Ath24,back three,tackle,44.5,4,successful,
21,Billingham,Preston,Ath6,back row,tackle,43,13,successful,
21,Billingham,Preston,Ath14,back three,tackle,43,13,successful,
21,Billingham,Preston,Ath14,back three,handling error,43,13,knock on,
22,Billingham,Preston,Ath7,back row,tackle,41,14,successful,
22,Billingham,Preston,Ath8,back row,tackle,42,16,gl allowed,
22,Billingham,Preston,Ath39,second row,tackle,42,16,gl allowed,
22,Billingham,Preston,Ath6,second row,tackle,44,32,missed,
22,Billingham,Preston,Ath7,back row,tackle,44,32,successful,
22,Billingham,Preston,Ath12,centre,tackle,41,40,successful,
22,Billingham,Preston,Ath15,half back,tackle,41,40,successful,
22,Billingham,Preston,Ath36,back row,tackle,42,55,missed,
22,Billingham,Preston,Ath13,centre,tackle,40,56,gl allowed,
22,Billingham,Preston,Ath13,centre,def pen con ,40,56,high tackle,
22,Billingham,Preston,Ath6,second row,tackle,38,52,successful,
22,Billingham,Preston,Ath36,back row,def pen con ,36,52,off feet,
24,Billingham,Preston,Ath36,back row,handling error,9,56,knock on,
25,Billingham,Preston,Ath13,centre,turnover won,11,35,loose ball,
25,Billingham,Preston,Ath24,back three,carry,11,31,gls,
25,Billingham,Preston,Ath25,back three,kick,19,14,open play,
25,Billingham,Preston,Ath24,back three,tackle,29,11,missed,
25,Billingham,Preston,Ath13,centre,tackle,29,10,successful,
25,Billingham,Preston,Ath36,back row,tackle,28,16,dominant,
25,Billingham,Preston,Ath6,second row,tackle,30,35,missed,
25,Billingham,Preston,Ath8,back row,tackle,29,35,successful,
25,Billingham,Preston,Ath13,centre,tackle,22,8,successful,
25,Billingham,Preston,Ath36,back row,tackle,20,16,successful,
25,Billingham,Preston,Ath6,second row,tackle,20,16,successful,
25,Billingham,Preston,Ath1,front row,tackle,21,34,dominant,
26,Billingham,Preston,Ath15,half back,tackle,9,9,successful,
28,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
28,Billingham,Preston,Ath8,back row,tackle,70,54,successful,
28,Billingham,Preston,Ath7,back row,tackle,68,42,successful,
28,Billingham,Preston,Ath15,half back,kick rec,27,5,successful,
28,Billingham,Preston,Ath15,half back,carry,27,5,kick return,
28,Billingham,Preston,Ath15,half back,kick,30,6,retained,
28,Billingham,Preston,Ath15,half back,linebreak,51,6,open play,
28,Billingham,Preston,Ath15,half back,try assist,62,7,NA,
28,Billingham,Preston,Ath24,back three,carry,66,3,support carry ,
28,Billingham,Preston,Ath24,back three,try,100,4.5,scored,
29,Billingham,Preston,Ath25,back three,conversion,75.5,4.5,unsuccessful,
30,Billingham,Preston,Ath8,back row,kick rec,16,6,successful,
30,Billingham,Preston,Ath8,back row,carry,16,6,kick return,
30,Billingham,Preston,Ath35,front row,carry,22,28,gls,
30,Billingham,Preston,Ath7,back row,carry,32,30,support carry ,
30,Billingham,Preston,Ath7,back row,defender beaten,34,30,ran over,
30,Billingham,Preston,Ath7,back row,offload,35,30,successful,
30,Billingham,Preston,Ath6,second row,defender beaten,35,30,fend,
30,Billingham,Preston,Ath6,second row,linebreak,38,30,open play,
30,Billingham,Preston,Ath22,half back,carry,61,22,open play,
30,Billingham,Preston,Ath22,half back,offload,61,22,unsuccessful,
30,Billingham,Preston,Ath15,half back,tackle,56,22,successful,
30,Billingham,Preston,Ath1,front row,tackle,52,13.5,successful,
31,Billingham,Preston,Ath14,back three,kick rec,13,6,successful,
31,Billingham,Preston,Ath14,back three,kick,16,2.5,retained,
31,Billingham,Preston,Ath14,back three,kick rec,48,15.1,successful,
31,Billingham,Preston,Ath14,back three,defender beaten,48,15.1,step,
31,Billingham,Preston,Ath14,back three,carry,48,15.1,gls,
31,Billingham,Preston,Ath14,back three,kick,54,19,open play,
31,Billingham,Preston,Ath14,back three,tackle,70,24,offload allowed,
31,Billingham,Preston,Ath12,centre,tackle,75,43,missed,
31,Billingham,Preston,Ath8,back row,tackle,70,56,missed,
31,Billingham,Preston,Ath13,centre,tackle,68,62,successful,
31,Billingham,Preston,Ath13,centre,turnover won,68,62,forced error,
31,Billingham,Preston,Ath1,front row,carry,51,14,gls,
31,Billingham,Preston,Ath1,front row,offload,60,10,successful,
31,Billingham,Preston,Ath6,second row,carry,60,10,support carry ,
33,Billingham,Preston,Ath25,back three,kick,63,13,touch kick,
33,Billingham,Preston,Ath16,front row,LO Throw,81,0,successful,
33,Billingham,Preston,Ath6,second row,LO catch ,81,6,successful,
33,Billingham,Preston,Ath35,front row,carry,77,15,gls,
33,Billingham,Preston,Ath35,front row,offload,80,16,successful,
33,Billingham,Preston,Ath8,back row,carry,80,17,support carry ,
33,Billingham,Preston,Ath14,back three,carry,75,64,open play,
33,Billingham,Preston,Ath14,back three,defender beaten,75,57,step,
33,Billingham,Preston,Ath14,back three,defender beaten,76,53,step,
34,Billingham,Preston,Ath39,second row,carry,79,64,gls,
34,Billingham,Preston,Ath15,half back,kick,90,14,touch kick,
34,Billingham,Preston,Ath16,front row,LO Throw,95,0,successful,
34,Billingham,Preston,Ath6,second row,LO catch ,94.5,8,successful,
35,Billingham,Preston,Ath35,front row,carry,92,15.5,gls,
35,Billingham,Preston,Ath39,second row,carry,90,28,open play,
35,Billingham,Preston,Ath8,back row,carry,94,31,open play,
35,Billingham,Preston,Ath25,back three,carry,90,55,gls,
35,Billingham,Preston,Ath7,back row,try,100,59,scored,
36,Billingham,Preston,Ath25,back three,conversion,77,59,successful,
37,Billingham,Preston,Ath6,second row,kick rec,30,15,successful,
37,Billingham,Preston,Ath36,back row,carry,21,16,kick return,
37,Billingham,Preston,Ath16,front row,carry,20,19,gls,
37,Billingham,Preston,Ath15,half back,kick,22,35,error,
38,Billingham,Preston,Ath16,front row,tackle,22,38,successful,
38,Billingham,Preston,Ath12,centre,tackle,15,20,missed,
38,Billingham,Preston,Ath13,centre,tackle,15,19,successful,
39,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
39,Billingham,Preston,Ath8,back row,kick rec,67,55,successful,
39,Billingham,Preston,Ath35,front row,handling error,63,54,knock on,
39,Billingham,Preston,Ath39,second row,tackle,64,49,offload allowed,
39,Billingham,Preston,Ath15,half back,tackle,61,60,missed,
39,Billingham,Preston,Ath36,back row,tackle,59,62,successful,
39,Billingham,Preston,Ath39,second row,tackle,60.5,51,successful,
40,Billingham,Preston,Ath39,second row,tackle,58,47,successful,
40,Billingham,Preston,Ath7,back row,tackle,56,46,successful,
40,Billingham,Preston,Ath35,front row,turnover won,56,38,forced error,
40,Billingham,Preston,Ath25,back three,pen kick,58,38,unsuccessful,
41,Billingham,Preston,Ath15,half back,kick rec,17,45,successful,
41,Billingham,Preston,Ath15,half back,kick,17,45,open play,
41,Billingham,Preston,Ath16,front row,LO Throw,52,70,successful,
41,Billingham,Preston,Ath8,back row,LO catch ,52,64,successful,
41,Billingham,Preston,Ath15,half back,carry,49,53,gls,
41,Billingham,Preston,Ath15,half back,defender beaten,45,56,step,
42,Billingham,Preston,Ath15,half back,offload,39,56,unsuccessful,
42,Billingham,Preston,Ath12,centre,tackle,29,26,successful,
42,Billingham,Preston,Ath15,half back,tackle,29,26,successful,
43,Billingham,Preston,Ath7,back row,tackle,37,16,successful,
43,Billingham,Preston,Ath13,centre,tackle,37,16,successful,
43,Billingham,Preston,Ath6,second row,tackle,40,35,successful,
43,Billingham,Preston,Ath1,front row,turnover won,42,31,jackel,
44,Billingham,Preston,Ath25,back three,pen kick,42,31,unsuccessful,
44,Billingham,Preston,Ath14,back three,tackle,13,13,successful,
44,Billingham,Preston,Ath14,back three,def pen con ,13,13,high tackle,
45,Billingham,Preston,Ath7,back row,tackle,38,28,successful,
45,Billingham,Preston,Ath13,centre,tackle,40,66,missed,
45,Billingham,Preston,Ath12,centre,tackle,46,67,successful,
45,Billingham,Preston,Ath8,back row,tackle,50,40,successful,
45,Billingham,Preston,Ath6,second row,tackle,53,41,successful,
45,Billingham,Preston,Ath25,back three,charge down,60,2.5,successful,
46,Billingham,Preston,Ath13,centre,tackle,77.5,65,successful,
47,Billingham,Preston,Ath2,front row,tackle,80,55,dominant,
47,Billingham,Preston,Ath35,front row,tackle,79,40,missed,
47,Billingham,Preston,Ath3,front row,tackle,80,41,successful,
47,Billingham,Preston,Ath13,centre,tackle,83,65,missed,
49,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
49,Billingham,Preston,Ath8,back row,tackle,24,21,successful,
49,Billingham,Preston,Ath36,back row,tackle,24,30,successful,
49,Billingham,Preston,Ath36,back row,turnover won,24,30,forced error,
49,Billingham,Preston,Ath13,centre,carry,37,49,gls,
49,Billingham,Preston,Ath3,front row,carry,37,47,open play,
49,Billingham,Preston,Ath35,front row,atk pen con,37,47,off feet,
50,Billingham,Preston,Ath35,front row,yellow card,37,47,na,
50,Billingham,Preston,Ath12,centre,tackle,74,28,successful,
50,Billingham,Preston,Ath13,centre,tackle,74,28,successful,
50,Billingham,Preston,Ath15,half back,tackle,74,20,successful,
50,Billingham,Preston,Ath16,front row,tackle,74,20,successful,
50,Billingham,Preston,Ath1,front row,tackle,75,56,successful,
51,Billingham,Preston,Ath8,back row,tackle,74,63,missed,
51,Billingham,Preston,Ath1,front row,tackle,75,65,successful,
51,Billingham,Preston,Ath36,back row,tackle,76,55,successful,
51,Billingham,Preston,Ath6,second row,tackle,76,55,successful,
51,Billingham,Preston,Ath2,front row,tackle,77,52,offload allowed,
51,Billingham,Preston,Ath6,second row,tackle,77,52,offload allowed,
51,Billingham,Preston,Ath8,back row,tackle,76,50,successful,
51,Billingham,Preston,Ath25,back three,kick rec,94,5.5,error,
51,Billingham,Preston,Ath12,centre,def pen con ,76,65,not rolling,
53,Billingham,Preston,Ath8,back row,def pen con ,95,60,offside at maul,
55,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
55,Billingham,Preston,Ath36,back row,tackle,25,30,missed,
55,Billingham,Preston,Ath2,front row,tackle,25,31,offload allowed,
55,Billingham,Preston,Ath12,centre,tackle,31,64,missed,
55,Billingham,Preston,Ath13,centre,tackle,31,64,missed,
55,Billingham,Preston,Ath24,back three,tackle,56,66,offload allowed,
55,Billingham,Preston,Ath25,back three,tackle,93,66,missed,
55,Billingham,Preston,Ath22,half back,tackle,95,65,missed,
57,Billingham,Preston,Ath15,half back,kick,50,35,kick off,
